# HEADER
SERVER_TIME,2026.03.27 13:19:23
SYMBOL,XAUUSD
BID,4439.942
ASK,4440.158

# OPEN_POSITIONS (Ticket,Type,Vol,Open,Profit)
NONE,NONE,0,0,0

# PENDING_ORDERS (Ticket,Type,Vol,Price)
NONE,NONE,0,0

# CLOSED_HISTORY (Ticket,Type,Vol,Profit)
1500616694,BUY_EXIT,0.01,-5.90
1500616624,SELL_EXIT,0.01,-2.16
1500206831,SELL_EXIT,0.01,-38.24
1496467719,BUY_EXIT,0.01,-14.47
1496212681,SELL_EXIT,0.01,-6.11

# HISTORY_M5 (Time,Open,High,Low,Close)
23:30,4643.783,4647.975,4638.343,4638.530
23:25,4640.908,4645.391,4640.132,4643.773
23:20,4645.577,4647.113,4640.574,4640.738
23:15,4638.618,4646.022,4638.299,4645.401
23:10,4644.045,4644.461,4638.299,4638.528
23:05,4643.858,4644.834,4641.058,4644.117
23:00,4636.504,4647.659,4636.504,4644.132
22:55,4648.204,4649.529,4636.281,4636.281
22:50,4646.766,4648.457,4640.817,4648.252
22:45,4646.898,4650.201,4644.798,4646.963
22:40,4656.629,4656.874,4646.166,4646.778
22:35,4651.088,4658.609,4650.927,4656.556
22:30,4666.164,4666.330,4649.573,4650.916
22:25,4661.886,4670.433,4661.101,4666.445
22:20,4671.263,4671.315,4660.542,4661.855
22:15,4671.018,4677.074,4668.127,4671.340
22:10,4665.631,4671.934,4663.875,4671.083
22:05,4659.552,4667.132,4657.563,4665.571
22:00,4657.770,4663.412,4650.719,4659.552
20:55,4657.651,4658.881,4655.840,4657.587
20:50,4658.075,4661.989,4653.769,4657.713
20:45,4654.694,4657.969,4651.898,4657.888
20:40,4657.477,4659.031,4653.636,4654.703
20:35,4656.838,4659.455,4654.444,4657.416
20:30,4657.481,4659.557,4654.763,4656.768
20:25,4658.490,4660.455,4655.696,4657.410
20:20,4655.482,4660.834,4654.902,4658.566
20:15,4654.212,4658.879,4649.952,4655.542
20:10,4655.777,4658.356,4652.328,4654.085
20:05,4650.323,4657.443,4649.238,4655.710
20:00,4643.710,4654.635,4642.717,4650.250
19:55,4640.558,4650.025,4639.231,4644.068
19:50,4635.585,4642.233,4631.957,4640.487
19:45,4638.864,4640.022,4634.031,4635.517
19:40,4640.831,4643.597,4636.757,4638.787
19:35,4646.428,4647.194,4632.725,4640.758
